Horodate;Valeur
2017-12-24T22:30:00+01:00;32
2017-12-24T23:00:00+01:00;42
2017-12-24T23:30:00+01:00;28
2017-12-25T00:00:00+01:00;28
2017-12-25T00:30:00+01:00;44
2017-12-25T01:00:00+01:00;28
2017-12-25T01:30:00+01:00;548
2017-12-25T02:00:00+01:00;694
2017-12-25T02:30:00+01:00;370
2017-12-25T03:00:00+01:00;280
2017-12-25T03:30:00+01:00;286
2017-12-25T04:00:00+01:00;238
2017-12-25T04:30:00+01:00;154
2017-12-25T05:00:00+01:00;152
2017-12-25T05:30:00+01:00;132
2017-12-25T06:00:00+01:00;144
2017-12-25T06:30:00+01:00;238
2017-12-25T07:00:00+01:00;130
2017-12-25T07:30:00+01:00;46
2017-12-25T08:00:00+01:00;28
2017-12-25T08:30:00+01:00;40
2017-12-25T09:00:00+01:00;30
2017-12-25T09:30:00+01:00;36
2017-12-25T10:00:00+01:00;36
2017-12-25T10:30:00+01:00;28
2017-12-25T11:00:00+01:00;44
2017-12-25T11:30:00+01:00;28
2017-12-25T12:00:00+01:00;32
2017-12-25T12:30:00+01:00;40
2017-12-25T13:00:00+01:00;30
2017-12-25T13:30:00+01:00;42
2017-12-25T14:00:00+01:00;28
2017-12-25T14:30:00+01:00;436
2017-12-25T15:00:00+01:00;470
2017-12-25T15:30:00+01:00;386
2017-12-25T16:00:00+01:00;226
2017-12-25T16:30:00+01:00;150
2017-12-25T17:00:00+01:00;28
2017-12-25T17:30:00+01:00;28
2017-12-25T18:00:00+01:00;44
2017-12-25T18:30:00+01:00;28
2017-12-25T19:00:00+01:00;44
2017-12-25T19:30:00+01:00;28
2017-12-25T20:00:00+01:00;34
2017-12-25T20:30:00+01:00;40
2017-12-25T21:00:00+01:00;42
2017-12-25T21:30:00+01:00;30
2017-12-25T22:00:00+01:00;34
2017-12-25T22:30:00+01:00;38
2017-12-25T23:00:00+01:00;30
2017-12-25T23:30:00+01:00;44
2017-12-26T00:00:00+01:00;28
2017-12-26T00:30:00+01:00;44
2017-12-26T01:00:00+01:00;28
2017-12-26T01:30:00+01:00;534
2017-12-26T02:00:00+01:00;622
2017-12-26T02:30:00+01:00;432
2017-12-26T03:00:00+01:00;250
2017-12-26T03:30:00+01:00;244
2017-12-26T04:00:00+01:00;240
2017-12-26T04:30:00+01:00;194
2017-12-26T05:00:00+01:00;172
2017-12-26T05:30:00+01:00;138
2017-12-26T06:00:00+01:00;144
2017-12-26T06:30:00+01:00;230
2017-12-26T07:00:00+01:00;160
2017-12-26T07:30:00+01:00;30
2017-12-26T08:00:00+01:00;30
2017-12-26T08:30:00+01:00;42
2017-12-26T09:00:00+01:00;42
2017-12-26T09:30:00+01:00;26
2017-12-26T10:00:00+01:00;42
2017-12-26T10:30:00+01:00;26
2017-12-26T11:00:00+01:00;42
2017-12-26T11:30:00+01:00;28
2017-12-26T12:00:00+01:00;34
2017-12-26T12:30:00+01:00;36
2017-12-26T13:00:00+01:00;30
2017-12-26T13:30:00+01:00;42
2017-12-26T14:00:00+01:00;28
2017-12-26T14:30:00+01:00;446
2017-12-26T15:00:00+01:00;442
2017-12-26T15:30:00+01:00;382
2017-12-26T16:00:00+01:00;342
2017-12-26T16:30:00+01:00;188
2017-12-26T17:00:00+01:00;28
2017-12-26T17:30:00+01:00;28
2017-12-26T18:00:00+01:00;46
2017-12-26T18:30:00+01:00;28
2017-12-26T19:00:00+01:00;42
2017-12-26T19:30:00+01:00;28
2017-12-26T20:00:00+01:00;42
2017-12-26T20:30:00+01:00;32
2017-12-26T21:00:00+01:00;42
2017-12-26T21:30:00+01:00;28
2017-12-26T22:00:00+01:00;44
2017-12-26T22:30:00+01:00;28
2017-12-26T23:00:00+01:00;28
2017-12-26T23:30:00+01:00;44
2017-12-27T00:00:00+01:00;30
2017-12-27T00:30:00+01:00;40
2017-12-27T01:00:00+01:00;30
2017-12-27T01:30:00+01:00;532
2017-12-27T02:00:00+01:00;562
2017-12-27T02:30:00+01:00;454
2017-12-27T03:00:00+01:00;316
2017-12-27T03:30:00+01:00;230
2017-12-27T04:00:00+01:00;152
2017-12-27T04:30:00+01:00;228
2017-12-27T05:00:00+01:00;142
2017-12-27T05:30:00+01:00;136
2017-12-27T06:00:00+01:00;262
2017-12-27T06:30:00+01:00;128
2017-12-27T07:00:00+01:00;162
2017-12-27T07:30:00+01:00;36
2017-12-27T08:00:00+01:00;44
2017-12-27T08:30:00+01:00;28
2017-12-27T09:00:00+01:00;28
2017-12-27T09:30:00+01:00;44
2017-12-27T10:00:00+01:00;28
2017-12-27T10:30:00+01:00;44
2017-12-27T11:00:00+01:00;28
2017-12-27T11:30:00+01:00;28
2017-12-27T12:00:00+01:00;44
2017-12-27T12:30:00+01:00;26
2017-12-27T13:00:00+01:00;44
2017-12-27T13:30:00+01:00;26
2017-12-27T14:00:00+01:00;44
2017-12-27T14:30:00+01:00;418
2017-12-27T15:00:00+01:00;516
2017-12-27T15:30:00+01:00;388
2017-12-27T16:00:00+01:00;232
2017-12-27T16:30:00+01:00;132
2017-12-27T17:00:00+01:00;36
2017-12-27T17:30:00+01:00;26
2017-12-27T18:00:00+01:00;42
2017-12-27T18:30:00+01:00;28
2017-12-27T19:00:00+01:00;38
2017-12-27T19:30:00+01:00;32
2017-12-27T20:00:00+01:00;42
2017-12-27T20:30:00+01:00;28
2017-12-27T21:00:00+01:00;34
2017-12-27T21:30:00+01:00;40
2017-12-27T22:00:00+01:00;28
2017-12-27T22:30:00+01:00;44
2017-12-27T23:00:00+01:00;28
2017-12-27T23:30:00+01:00;42
2017-12-28T00:00:00+01:00;28
2017-12-28T00:30:00+01:00;44
2017-12-28T01:00:00+01:00;28
2017-12-28T01:30:00+01:00;602
2017-12-28T02:00:00+01:00;532
2017-12-28T02:30:00+01:00;368
2017-12-28T03:00:00+01:00;398
2017-12-28T03:30:00+01:00;270
2017-12-28T04:00:00+01:00;128
2017-12-28T04:30:00+01:00;236
2017-12-28T05:00:00+01:00;122
2017-12-28T05:30:00+01:00;130
2017-12-28T06:00:00+01:00;272
2017-12-28T06:30:00+01:00;148
2017-12-28T07:00:00+01:00;142
2017-12-28T07:30:00+01:00;44
2017-12-28T08:00:00+01:00;28
2017-12-28T08:30:00+01:00;44
2017-12-28T09:00:00+01:00;28
2017-12-28T09:30:00+01:00;36
2017-12-28T10:00:00+01:00;36
2017-12-28T10:30:00+01:00;28
2017-12-28T11:00:00+01:00;40
2017-12-28T11:30:00+01:00;34
2017-12-28T12:00:00+01:00;28
2017-12-28T12:30:00+01:00;44
2017-12-28T13:00:00+01:00;28
2017-12-28T13:30:00+01:00;44
2017-12-28T14:00:00+01:00;28
2017-12-28T14:30:00+01:00;412
2017-12-28T15:00:00+01:00;562
2017-12-28T15:30:00+01:00;332
2017-12-28T16:00:00+01:00;256
2017-12-28T16:30:00+01:00;126
2017-12-28T17:00:00+01:00;28
2017-12-28T17:30:00+01:00;28
2017-12-28T18:00:00+01:00;48
2017-12-28T18:30:00+01:00;28
2017-12-28T19:00:00+01:00;28
2017-12-28T19:30:00+01:00;46
2017-12-28T20:00:00+01:00;28
2017-12-28T20:30:00+01:00;28
2017-12-28T21:00:00+01:00;44
2017-12-28T21:30:00+01:00;28
2017-12-28T22:00:00+01:00;28
2017-12-28T22:30:00+01:00;44
2017-12-28T23:00:00+01:00;28
2017-12-28T23:30:00+01:00;28
2017-12-29T00:00:00+01:00;42
2017-12-29T00:30:00+01:00;28
2017-12-29T01:00:00+01:00;36
2017-12-29T01:30:00+01:00;492
2017-12-29T02:00:00+01:00;738
2017-12-29T02:30:00+01:00;372
2017-12-29T03:00:00+01:00;284
2017-12-29T03:30:00+01:00;236
2017-12-29T04:00:00+01:00;276
2017-12-29T04:30:00+01:00;120
2017-12-29T05:00:00+01:00;226
2017-12-29T05:30:00+01:00;134
2017-12-29T06:00:00+01:00;132
2017-12-29T06:30:00+01:00;122
2017-12-29T07:00:00+01:00;230
2017-12-29T07:30:00+01:00;38
2017-12-29T08:00:00+01:00;26
2017-12-29T08:30:00+01:00;28
2017-12-29T09:00:00+01:00;46
2017-12-29T09:30:00+01:00;26
2017-12-29T10:00:00+01:00;28
2017-12-29T10:30:00+01:00;48
2017-12-29T11:00:00+01:00;28
2017-12-29T11:30:00+01:00;28
2017-12-29T12:00:00+01:00;40
2017-12-29T12:30:00+01:00;36
2017-12-29T13:00:00+01:00;28
2017-12-29T13:30:00+01:00;34
2017-12-29T14:00:00+01:00;40
2017-12-29T14:30:00+01:00;466
2017-12-29T15:00:00+01:00;480
2017-12-29T15:30:00+01:00;498
2017-12-29T16:00:00+01:00;142
2017-12-29T16:30:00+01:00;138
2017-12-29T17:00:00+01:00;46
2017-12-29T17:30:00+01:00;28
2017-12-29T18:00:00+01:00;28
2017-12-29T18:30:00+01:00;32
2017-12-29T19:00:00+01:00;44
2017-12-29T19:30:00+01:00;28
2017-12-29T20:00:00+01:00;30
2017-12-29T20:30:00+01:00;32
2017-12-29T21:00:00+01:00;44
2017-12-29T21:30:00+01:00;28
2017-12-29T22:00:00+01:00;46
2017-12-29T22:30:00+01:00;28
2017-12-29T23:00:00+01:00;28
2017-12-29T23:30:00+01:00;36
2017-12-30T00:00:00+01:00;40
2017-12-30T00:30:00+01:00;28
2017-12-30T01:00:00+01:00;44
2017-12-30T01:30:00+01:00;536
2017-12-30T02:00:00+01:00;636
2017-12-30T02:30:00+01:00;386
2017-12-30T03:00:00+01:00;310
2017-12-30T03:30:00+01:00;230
2017-12-30T04:00:00+01:00;226
2017-12-30T04:30:00+01:00;160
2017-12-30T05:00:00+01:00;224
2017-12-30T05:30:00+01:00;126
2017-12-30T06:00:00+01:00;184
2017-12-30T06:30:00+01:00;182
2017-12-30T07:00:00+01:00;120
2017-12-30T07:30:00+01:00;136
2017-12-30T08:00:00+01:00;38
2017-12-30T08:30:00+01:00;28
2017-12-30T09:00:00+01:00;28
2017-12-30T09:30:00+01:00;46
2017-12-30T10:00:00+01:00;28
2017-12-30T10:30:00+01:00;28
2017-12-30T11:00:00+01:00;36
2017-12-30T11:30:00+01:00;36
2017-12-30T12:00:00+01:00;28
2017-12-30T12:30:00+01:00;28
2017-12-30T13:00:00+01:00;44
2017-12-30T13:30:00+01:00;26
2017-12-30T14:00:00+01:00;28
2017-12-30T14:30:00+01:00;442
2017-12-30T15:00:00+01:00;422
2017-12-30T15:30:00+01:00;324
2017-12-30T16:00:00+01:00;258
2017-12-30T16:30:00+01:00;224
2017-12-30T17:00:00+01:00;28
2017-12-30T17:30:00+01:00;44
2017-12-30T18:00:00+01:00;28
2017-12-30T18:30:00+01:00;26
2017-12-30T19:00:00+01:00;32
2017-12-30T19:30:00+01:00;42
2017-12-30T20:00:00+01:00;26
2017-12-30T20:30:00+01:00;38
2017-12-30T21:00:00+01:00;36
2017-12-30T21:30:00+01:00;28
2017-12-30T22:00:00+01:00;46
2017-12-30T22:30:00+01:00;28
2017-12-30T23:00:00+01:00;28
2017-12-30T23:30:00+01:00;46
2017-12-31T00:00:00+01:00;28
2017-12-31T00:30:00+01:00;44
2017-12-31T01:00:00+01:00;28
2017-12-31T01:30:00+01:00;564
2017-12-31T02:00:00+01:00;586
2017-12-31T02:30:00+01:00;382
2017-12-31T03:00:00+01:00;332
2017-12-31T03:30:00+01:00;260
2017-12-31T04:00:00+01:00;200
2017-12-31T04:30:00+01:00;156
2017-12-31T05:00:00+01:00;240
2017-12-31T05:30:00+01:00;178
2017-12-31T06:00:00+01:00;130
2017-12-31T06:30:00+01:00;144
2017-12-31T07:00:00+01:00;124
2017-12-31T07:30:00+01:00;144
2017-12-31T08:00:00+01:00;28
2017-12-31T08:30:00+01:00;28
2017-12-31T09:00:00+01:00;44
2017-12-31T09:30:00+01:00;28
2017-12-31T10:00:00+01:00;32
2017-12-31T10:30:00+01:00;42
2017-12-31T11:00:00+01:00;28
2017-12-31T11:30:00+01:00;36
2017-12-31T12:00:00+01:00;38
2017-12-31T12:30:00+01:00;28
2017-12-31T13:00:00+01:00;32
2017-12-31T13:30:00+01:00;42
2017-12-31T14:00:00+01:00;28
2017-12-31T14:30:00+01:00;452
2017-12-31T15:00:00+01:00;432
2017-12-31T15:30:00+01:00;376
2017-12-31T16:00:00+01:00;234
2017-12-31T16:30:00+01:00;220
2017-12-31T17:00:00+01:00;32
2017-12-31T17:30:00+01:00;42
2017-12-31T18:00:00+01:00;34
2017-12-31T18:30:00+01:00;36
2017-12-31T19:00:00+01:00;28
2017-12-31T19:30:00+01:00;44
2017-12-31T20:00:00+01:00;30
2017-12-31T20:30:00+01:00;28
2017-12-31T21:00:00+01:00;44
2017-12-31T21:30:00+01:00;26
2017-12-31T22:00:00+01:00;34
2017-12-31T22:30:00+01:00;38
2017-12-31T23:00:00+01:00;30
2017-12-31T23:30:00+01:00;40
2018-01-01T00:00:00+01:00;28
2018-01-01T00:30:00+01:00;46
2018-01-01T01:00:00+01:00;28
2018-01-01T01:30:00+01:00;480
2018-01-01T02:00:00+01:00;672
2018-01-01T02:30:00+01:00;372
2018-01-01T03:00:00+01:00;326
2018-01-01T03:30:00+01:00;252
2018-01-01T04:00:00+01:00;226
2018-01-01T04:30:00+01:00;198
2018-01-01T05:00:00+01:00;134
2018-01-01T05:30:00+01:00;230
2018-01-01T06:00:00+01:00;134
2018-01-01T06:30:00+01:00;136
2018-01-01T07:00:00+01:00;138
2018-01-01T07:30:00+01:00;126
2018-01-01T08:00:00+01:00;28
2018-01-01T08:30:00+01:00;44
2018-01-01T09:00:00+01:00;28
2018-01-01T09:30:00+01:00;28
2018-01-01T10:00:00+01:00;46
2018-01-01T10:30:00+01:00;28
2018-01-01T11:00:00+01:00;44
2018-01-01T11:30:00+01:00;28
2018-01-01T12:00:00+01:00;42
2018-01-01T12:30:00+01:00;28
2018-01-01T13:00:00+01:00;28
2018-01-01T13:30:00+01:00;46
2018-01-01T14:00:00+01:00;28
2018-01-01T14:30:00+01:00;506
2018-01-01T15:00:00+01:00;468
2018-01-01T15:30:00+01:00;264
2018-01-01T16:00:00+01:00;238
2018-01-01T16:30:00+01:00;204
2018-01-01T17:00:00+01:00;28
2018-01-01T17:30:00+01:00;28
2018-01-01T18:00:00+01:00;46
2018-01-01T18:30:00+01:00;28
2018-01-01T19:00:00+01:00;44
2018-01-01T19:30:00+01:00;28
2018-01-01T20:00:00+01:00;28
2018-01-01T20:30:00+01:00;46
2018-01-01T21:00:00+01:00;28
2018-01-01T21:30:00+01:00;36
2018-01-01T22:00:00+01:00;36
2018-01-01T22:30:00+01:00;30
2018-01-01T23:00:00+01:00;40
2018-01-01T23:30:00+01:00;28
2018-01-02T00:00:00+01:00;44
2018-01-02T00:30:00+01:00;28
2018-01-02T01:00:00+01:00;28
2018-01-02T01:30:00+01:00;508
2018-01-02T02:00:00+01:00;666
2018-01-02T02:30:00+01:00;378
2018-01-02T03:00:00+01:00;460
2018-01-02T03:30:00+01:00;174
2018-01-02T04:00:00+01:00;250
2018-01-02T04:30:00+01:00;126
2018-01-02T05:00:00+01:00;152
2018-01-02T05:30:00+01:00;232
2018-01-02T06:00:00+01:00;142
2018-01-02T06:30:00+01:00;128
2018-01-02T07:00:00+01:00;154
2018-01-02T07:30:00+01:00;144
2018-01-02T08:00:00+01:00;42
2018-01-02T08:30:00+01:00;28
2018-01-02T09:00:00+01:00;28
2018-01-02T09:30:00+01:00;44
2018-01-02T10:00:00+01:00;28
2018-01-02T10:30:00+01:00;28
2018-01-02T11:00:00+01:00;44
2018-01-02T11:30:00+01:00;28
2018-01-02T12:00:00+01:00;40
2018-01-02T12:30:00+01:00;34
2018-01-02T13:00:00+01:00;28
2018-01-02T13:30:00+01:00;40
2018-01-02T14:00:00+01:00;34
2018-01-02T14:30:00+01:00;412
2018-01-02T15:00:00+01:00;474
2018-01-02T15:30:00+01:00;334
2018-01-02T16:00:00+01:00;244
2018-01-02T16:30:00+01:00;146
2018-01-02T17:00:00+01:00;28
2018-01-02T17:30:00+01:00;34
2018-01-02T18:00:00+01:00;38
2018-01-02T18:30:00+01:00;28
2018-01-02T19:00:00+01:00;46
2018-01-02T19:30:00+01:00;942
2018-01-02T20:00:00+01:00;2254
2018-01-02T20:30:00+01:00;1980
2018-01-02T21:00:00+01:00;1626
2018-01-02T21:30:00+01:00;446
2018-01-02T22:00:00+01:00;446
2018-01-02T22:30:00+01:00;400
2018-01-02T23:00:00+01:00;352
2018-01-02T23:30:00+01:00;372
2018-01-03T00:00:00+01:00;360
2018-01-03T00:30:00+01:00;374
2018-01-03T01:00:00+01:00;352
2018-01-03T01:30:00+01:00;998
2018-01-03T02:00:00+01:00;1204
2018-01-03T02:30:00+01:00;772
2018-01-03T03:00:00+01:00;664
2018-01-03T03:30:00+01:00;530
2018-01-03T04:00:00+01:00;548
2018-01-03T04:30:00+01:00;408
2018-01-03T05:00:00+01:00;522
2018-01-03T05:30:00+01:00;406
2018-01-03T06:00:00+01:00;410
2018-01-03T06:30:00+01:00;400
2018-01-03T07:00:00+01:00;464
2018-01-03T07:30:00+01:00;294
2018-01-03T08:00:00+01:00;276
2018-01-03T08:30:00+01:00;284
2018-01-03T09:00:00+01:00;284
2018-01-03T09:30:00+01:00;296
2018-01-03T10:00:00+01:00;296
2018-01-03T10:30:00+01:00;670
2018-01-03T11:00:00+01:00;1868
2018-01-03T11:30:00+01:00;1692
2018-01-03T12:00:00+01:00;1694
2018-01-03T12:30:00+01:00;1672
2018-01-03T13:00:00+01:00;2362
2018-01-03T13:30:00+01:00;1974
2018-01-03T14:00:00+01:00;1314
2018-01-03T14:30:00+01:00;1846
2018-01-03T15:00:00+01:00;3170
2018-01-03T15:30:00+01:00;3072
2018-01-03T16:00:00+01:00;2084
2018-01-03T16:30:00+01:00;1358
2018-01-03T17:00:00+01:00;1084
2018-01-03T17:30:00+01:00;1132
2018-01-03T18:00:00+01:00;1126
2018-01-03T18:30:00+01:00;1098
2018-01-03T19:00:00+01:00;1214
2018-01-03T19:30:00+01:00;1172
2018-01-03T20:00:00+01:00;1008
2018-01-03T20:30:00+01:00;1008
2018-01-03T21:00:00+01:00;1146
2018-01-03T21:30:00+01:00;920
2018-01-03T22:00:00+01:00;940
2018-01-03T22:30:00+01:00;954
2018-01-03T23:00:00+01:00;944
2018-01-03T23:30:00+01:00;932
2018-01-04T00:00:00+01:00;204
2018-01-04T00:30:00+01:00;156
2018-01-04T01:00:00+01:00;146
2018-01-04T01:30:00+01:00;792
2018-01-04T02:00:00+01:00;1206
2018-01-04T02:30:00+01:00;676
2018-01-04T03:00:00+01:00;484
2018-01-04T03:30:00+01:00;434
2018-01-04T04:00:00+01:00;248
2018-01-04T04:30:00+01:00;330
2018-01-04T05:00:00+01:00;314
2018-01-04T05:30:00+01:00;270
2018-01-04T06:00:00+01:00;254
2018-01-04T06:30:00+01:00;262
2018-01-04T07:00:00+01:00;238
2018-01-04T07:30:00+01:00;262
2018-01-04T08:00:00+01:00;198
2018-01-04T08:30:00+01:00;168
2018-01-04T09:00:00+01:00;148
2018-01-04T09:30:00+01:00;156
2018-01-04T10:00:00+01:00;232
2018-01-04T10:30:00+01:00;134
2018-01-04T11:00:00+01:00;154
2018-01-04T11:30:00+01:00;166
2018-01-04T12:00:00+01:00;132
2018-01-04T12:30:00+01:00;126
2018-01-04T13:00:00+01:00;122
2018-01-04T13:30:00+01:00;128
2018-01-04T14:00:00+01:00;114
2018-01-04T14:30:00+01:00;742
2018-01-04T15:00:00+01:00;2006
2018-01-04T15:30:00+01:00;1554
2018-01-04T16:00:00+01:00;758
2018-01-04T16:30:00+01:00;410
2018-01-04T17:00:00+01:00;1132
2018-01-04T17:30:00+01:00;1624
2018-01-04T18:00:00+01:00;1784
2018-01-04T18:30:00+01:00;1514
2018-01-04T19:00:00+01:00;1394
2018-01-04T19:30:00+01:00;1342
2018-01-04T20:00:00+01:00;2052
2018-01-04T20:30:00+01:00;1476
2018-01-04T21:00:00+01:00;1224
2018-01-04T21:30:00+01:00;1230
2018-01-04T22:00:00+01:00;1204
2018-01-04T22:30:00+01:00;1184
2018-01-04T23:00:00+01:00;1162
2018-01-04T23:30:00+01:00;614
2018-01-05T00:00:00+01:00;98
2018-01-05T00:30:00+01:00;120
2018-01-05T01:00:00+01:00;84
2018-01-05T01:30:00+01:00;698
2018-01-05T02:00:00+01:00;1216
2018-01-05T02:30:00+01:00;574
2018-01-05T03:00:00+01:00;300
2018-01-05T03:30:00+01:00;324
2018-01-05T04:00:00+01:00;316
2018-01-05T04:30:00+01:00;196
2018-01-05T05:00:00+01:00;222
2018-01-05T05:30:00+01:00;204
2018-01-05T06:00:00+01:00;194
2018-01-05T06:30:00+01:00;218
2018-01-05T07:00:00+01:00;204
2018-01-05T07:30:00+01:00;232
2018-01-05T08:00:00+01:00;154
2018-01-05T08:30:00+01:00;1086
2018-01-05T09:00:00+01:00;1294
2018-01-05T09:30:00+01:00;1302
2018-01-05T10:00:00+01:00;1304
2018-01-05T10:30:00+01:00;1294
2018-01-05T11:00:00+01:00;518
2018-01-05T11:30:00+01:00;300
2018-01-05T12:00:00+01:00;200
2018-01-05T12:30:00+01:00;180
2018-01-05T13:00:00+01:00;352
2018-01-05T13:30:00+01:00;700
2018-01-05T14:00:00+01:00;940
2018-01-05T14:30:00+01:00;1158
2018-01-05T15:00:00+01:00;1638
2018-01-05T15:30:00+01:00;1952
2018-01-05T16:00:00+01:00;2222
2018-01-05T16:30:00+01:00;1116
2018-01-05T17:00:00+01:00;364
2018-01-05T17:30:00+01:00;394
2018-01-05T18:00:00+01:00;382
2018-01-05T18:30:00+01:00;416
2018-01-05T19:00:00+01:00;412
2018-01-05T19:30:00+01:00;398
2018-01-05T20:00:00+01:00;392
2018-01-05T20:30:00+01:00;700
2018-01-05T21:00:00+01:00;488
2018-01-05T21:30:00+01:00;494
2018-01-05T22:00:00+01:00;488
2018-01-05T22:30:00+01:00;688
2018-01-05T23:00:00+01:00;416
2018-01-05T23:30:00+01:00;476
2018-01-06T00:00:00+01:00;512
2018-01-06T00:30:00+01:00;408
2018-01-06T01:00:00+01:00;402
2018-01-06T01:30:00+01:00;852
2018-01-06T02:00:00+01:00;904
2018-01-06T02:30:00+01:00;752
2018-01-06T03:00:00+01:00;576
2018-01-06T03:30:00+01:00;578
2018-01-06T04:00:00+01:00;462
2018-01-06T04:30:00+01:00;456
2018-01-06T05:00:00+01:00;500
2018-01-06T05:30:00+01:00;614
2018-01-06T06:00:00+01:00;382
2018-01-06T06:30:00+01:00;486
2018-01-06T07:00:00+01:00;470
2018-01-06T07:30:00+01:00;492
2018-01-06T08:00:00+01:00;392
2018-01-06T08:30:00+01:00;406
2018-01-06T09:00:00+01:00;414
2018-01-06T09:30:00+01:00;516
2018-01-06T10:00:00+01:00;528
2018-01-06T10:30:00+01:00;500
2018-01-06T11:00:00+01:00;496
2018-01-06T11:30:00+01:00;490
2018-01-06T12:00:00+01:00;518
2018-01-06T12:30:00+01:00;1218
2018-01-06T13:00:00+01:00;1120
2018-01-06T13:30:00+01:00;1120
2018-01-06T14:00:00+01:00;1120
2018-01-06T14:30:00+01:00;1730
2018-01-06T15:00:00+01:00;3016
2018-01-06T15:30:00+01:00;2618
2018-01-06T16:00:00+01:00;1718
2018-01-06T16:30:00+01:00;1554
2018-01-06T17:00:00+01:00;1124
2018-01-06T17:30:00+01:00;1106
2018-01-06T18:00:00+01:00;1136
2018-01-06T18:30:00+01:00;1136
2018-01-06T19:00:00+01:00;1110
2018-01-06T19:30:00+01:00;2146
2018-01-06T20:00:00+01:00;1110
2018-01-06T20:30:00+01:00;1096
2018-01-06T21:00:00+01:00;1082
2018-01-06T21:30:00+01:00;1088
2018-01-06T22:00:00+01:00;1078
2018-01-06T22:30:00+01:00;1080
2018-01-06T23:00:00+01:00;1074
2018-01-06T23:30:00+01:00;1062
2018-01-07T00:00:00+01:00;1070
2018-01-07T00:30:00+01:00;1098
2018-01-07T01:00:00+01:00;1014
2018-01-07T01:30:00+01:00;516
2018-01-07T02:00:00+01:00;644
2018-01-07T02:30:00+01:00;362
2018-01-07T03:00:00+01:00;354
2018-01-07T03:30:00+01:00;326
2018-01-07T04:00:00+01:00;172
2018-01-07T04:30:00+01:00;262
2018-01-07T05:00:00+01:00;176
2018-01-07T05:30:00+01:00;174
2018-01-07T06:00:00+01:00;188
2018-01-07T06:30:00+01:00;186
2018-01-07T07:00:00+01:00;280
2018-01-07T07:30:00+01:00;76
2018-01-07T08:00:00+01:00;86
2018-01-07T08:30:00+01:00;78
2018-01-07T09:00:00+01:00;100
2018-01-07T09:30:00+01:00;86
2018-01-07T10:00:00+01:00;98
2018-01-07T10:30:00+01:00;120
2018-01-07T11:00:00+01:00;130
2018-01-07T11:30:00+01:00;140
2018-01-07T12:00:00+01:00;158
2018-01-07T12:30:00+01:00;842
2018-01-07T13:00:00+01:00;2182
2018-01-07T13:30:00+01:00;1250
2018-01-07T14:00:00+01:00;1172
2018-01-07T14:30:00+01:00;1774
2018-01-07T15:00:00+01:00;3052
2018-01-07T15:30:00+01:00;2832
2018-01-07T16:00:00+01:00;1792
2018-01-07T16:30:00+01:00;1278
2018-01-07T17:00:00+01:00;1172
2018-01-07T17:30:00+01:00;1288
2018-01-07T18:00:00+01:00;1148
2018-01-07T18:30:00+01:00;1140
2018-01-07T19:00:00+01:00;1148
2018-01-07T19:30:00+01:00;1150
2018-01-07T20:00:00+01:00;1624
2018-01-07T20:30:00+01:00;1344
2018-01-07T21:00:00+01:00;1162
2018-01-07T21:30:00+01:00;1166
2018-01-07T22:00:00+01:00;1168
2018-01-07T22:30:00+01:00;1324
2018-01-07T23:00:00+01:00;598
2018-01-07T23:30:00+01:00;84
2018-01-08T00:00:00+01:00;70
2018-01-08T00:30:00+01:00;90
2018-01-08T01:00:00+01:00;90
2018-01-08T01:30:00+01:00;692
2018-01-08T02:00:00+01:00;756
2018-01-08T02:30:00+01:00;514
2018-01-08T03:00:00+01:00;392
2018-01-08T03:30:00+01:00;294
2018-01-08T04:00:00+01:00;200
2018-01-08T04:30:00+01:00;302
2018-01-08T05:00:00+01:00;212
2018-01-08T05:30:00+01:00;210
2018-01-08T06:00:00+01:00;230
2018-01-08T06:30:00+01:00;252
2018-01-08T07:00:00+01:00;218
2018-01-08T07:30:00+01:00;204
2018-01-08T08:00:00+01:00;194
2018-01-08T08:30:00+01:00;194
2018-01-08T09:00:00+01:00;34
2018-01-08T09:30:00+01:00;42
2018-01-08T10:00:00+01:00;30
2018-01-08T10:30:00+01:00;42
2018-01-08T11:00:00+01:00;28
2018-01-08T11:30:00+01:00;46
2018-01-08T12:00:00+01:00;34
2018-01-08T12:30:00+01:00;36
2018-01-08T13:00:00+01:00;30
2018-01-08T13:30:00+01:00;44
2018-01-08T14:00:00+01:00;42
2018-01-08T14:30:00+01:00;648
2018-01-08T15:00:00+01:00;1742
2018-01-08T15:30:00+01:00;836
2018-01-08T16:00:00+01:00;500
2018-01-08T16:30:00+01:00;156
2018-01-08T17:00:00+01:00;28
2018-01-08T17:30:00+01:00;44
2018-01-08T18:00:00+01:00;36
2018-01-08T18:30:00+01:00;948
2018-01-08T19:00:00+01:00;1978
2018-01-08T19:30:00+01:00;1532
2018-01-08T20:00:00+01:00;1188
2018-01-08T20:30:00+01:00;1122
2018-01-08T21:00:00+01:00;1152
2018-01-08T21:30:00+01:00;1136
2018-01-08T22:00:00+01:00;1140
2018-01-08T22:30:00+01:00;1146
2018-01-08T23:00:00+01:00;1128
2018-01-08T23:30:00+01:00;1126
2018-01-09T00:00:00+01:00;1134
2018-01-09T00:30:00+01:00;1128
2018-01-09T01:00:00+01:00;808
2018-01-09T01:30:00+01:00;658
2018-01-09T02:00:00+01:00;948
2018-01-09T02:30:00+01:00;456
2018-01-09T03:00:00+01:00;344
